id,id_type,pid1,pid2,name,geoser_DB,geoserver_layer,dataType,resolution,zip_level,URL,others,Absolute_path,resPath,wmts,note
DEM_ALOS_12m_JS,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/江苏.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/江苏/江苏.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_JX,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/江西.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/江西/江西.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HEB,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/河北.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/河北/河北.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HN,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/河南.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/河南/河南.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_ZJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/浙江.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/浙江/浙江.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HAN,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/海南.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/海南/海南.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HUB,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/湖北.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/湖北/湖北.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HUN,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/湖南省.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/湖南省/湖南省.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_AM,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/澳门.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/澳门/澳门.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_GS,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/甘肃.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/甘肃/甘肃.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_FJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/福建.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/福建/福建.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_XZ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/西藏.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/西藏/西藏.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_GZ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/贵州.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/贵州/贵州.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_LN,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/辽宁.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/辽宁/辽宁.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_CQ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/重庆.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/重庆/重庆.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_SXS,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/陕西.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/陕西/陕西.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_QH,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/青海.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/青海/青海.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_XG,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/香港.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/香港/香港.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_HLJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/黑龙江.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/黑龙江/黑龙江.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEMTANX,DEM_TANX,DEM高程数据,中分辨率DEM数据,TANX30米DEM,landcover100_resample_china,TAN_DEM_geoserver,float32,30,4,https://mp.weixin.qq.com/s/CFBYssYt7VIyrQTZRU2Mlw,3,F:/landcover100_com_DB/DEM/medium_resolution/TAN_DEM/TAN_DEM.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/TAN_DEM/TAN_DEM.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ATAN_DEM_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
Copernicus_DEM,DEM_Copernicus_DEM,DEM高程数据,中分辨率DEM数据,30米Copernicus_DEM,landcover100_resample_china,Copernicus_DEM_server,int16,30,7,https://mp.weixin.qq.com/s/mShNKPcfbCh-SclSw52dXA,3,F:/landcover100_com_DB/DEM/medium_resolution/Copernicus_DEM/Copernicus_DEM.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/Copernicus_DEM/Copernicus_DEM.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ACopernicus_DEM_server&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=10,
SRTM_V3_DEM,DEM_SRTM_V3.0_DEM,DEM高程数据,中分辨率DEM数据,30米SRTM_V3.0_DEM,landcover100_resample_china,SRTM_v3_DEM_geoserver,int16,30,6,https://www.earthdata.nasa.gov/news/nasa-shuttle-radar-topography-mission-srtm-version-3-0-global-1-arc-second-data-released-over-asia-and-australia,3,F:/landcover100_com_DB/DEM/medium_resolution/SRTM_v3_DEM/SRTM_v3_DEM.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/SRTM_v3_DEM/SRTM_v3_DEM.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ASRTM_v3_DEM_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=12,
ASTER_DEM,DEM_ASTER_DEM,DEM高程数据,中分辨率DEM数据,30米ASTER_DEM,landcover100_resample_china,Aster_DEM_CHINA_geoserver,int16,30,6,https://asterweb.jpl.nasa.gov/gdem.asp,3,F:/landcover100_com_DB/DEM/medium_resolution/ASTER_DEM/mosaic/Aster_DEM_CHINA.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/ASTER_DEM/Aster_DEM_CHINA.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AAster_DEM_CHINA_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=52&TileRow=24,
AW3D30_V4,DEM_AW3D30_V4,DEM高程数据,中分辨率DEM数据,30米AW3D30_V4,landcover100_resample_china,AW3D3_30_CHINA_geoserver,int16,30,6,https://www.eorc.jaxa.jp/ALOS/en/dataset/aw3d30/data/aw3d30v4.0_product_e_1.0.pdf,3,F:/landcover100_com_DB/DEM/medium_resolution/AW3D30_V4/mosaic/AW3D3_30_CHINA.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/AW3D3_30/AW3D3_30_CHINA.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AAW3D3_30_CHINA_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=26,
NASA_DEM_30m,DEM_NASA_DEM,DEM高程数据,中分辨率DEM数据,30米NASA_DEM,landcover100_resample_china,NASA_DEM_CHINA_geoserver,int16,30,6,https://www.earthdata.nasa.gov/esds/competitive-programs/measures/nasadem,3,F:/landcover100_com_DB/DEM/medium_resolution/NASA_DEM_30m/mosaic/NASA_DEM_CHINA.tif,/mnt/yundisk/landcover100DB/DEM/medium_resolution/NASA_DEM_30/NASA_DEM_CHINA.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ANASA_DEM_CHINA_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=26,
